Date,Nippon India Large Cap,HDFC Flexi Cap,Nifty 50 TRI,NIfty 500 TRI
7/22/24,96.7,2002.1,36296.6,36130.3
7/23/24,96.5,1997.7,36257.5,36011.8
7/24/24,96.8,2000.4,36160.4,36101.2
7/25/24,96.7,1993.3,36149.4,36094.8
7/26/24,98.3,2021.8,36784.5,36686.8
7/29/24,98.5,2018.9,36786.3,36848.0
7/30/24,98.7,2017.1,36820.5,36923.2
7/31/24,99.0,2024.0,36959.5,37066.1
8/1/24,99.2,2026.2,37049.7,37029.5
8/2/24,98.4,2009.0,36624.5,36647.2
8/5/24,95.7,1964.2,35646.4,35519.5
8/6/24,95.2,1957.2,35554.1,35364.1
8/7/24,96.6,1979.2,36020.8,36012.3
8/8/24,95.9,1974.7,35753.1,35786.6
8/9/24,96.7,1987.3,36126.2,36133.4
8/12/24,96.4,1992.2,36119.4,36135.5
8/13/24,95.4,1979.1,35810.8,35804.7
8/14/24,95.4,1977.6,35817.9,35754.3
8/16/24,96.9,2003.9,36415.9,36366.0
8/19/24,97.1,2001.5,36473.9,36503.9
8/20/24,97.6,2010.9,36661.2,36726.6
8/21/24,97.8,2017.5,36767.2,36866.4
8/22/24,98.0,2024.0,36828.5,36980.5
8/23/24,97.9,2021.5,36849.0,36949.7
8/26/24,98.6,2034.1,37127.3,37175.6
8/27/24,98.9,2040.5,37137.9,37243.6
8/28/24,98.8,2042.6,37189.3,37261.1
8/29/24,98.9,2044.7,37337.1,37285.6
8/30/24,99.4,2059.8,37461.7,37449.9
8/31/24,99.4,2059.8,37461.7,37449.9
9/2/24,99.5,2063.8,37525.3,37491.2
9/3/24,99.7,2068.7,37527.0,37535.1
9/4/24,99.2,2069.4,37406.6,37472.7
9/5/24,99.4,2067.3,37327.0,37494.8
9/6/24,98.1,2047.7,36892.1,37045.7
9/9/24,98.5,2051.5,37017.1,37084.6
9/10/24,99.2,2066.8,37172.6,37307.9
9/11/24,98.8,2061.9,36990.5,37130.7
9/12/24,100.2,2091.3,37688.9,37724.2
9/13/24,100.1,2088.3,37640.8,37757.9
9/16/24,100.1,2090.8,37681.2,37821.0
9/17/24,100.1,2096.2,37732.9,37824.5
9/18/24,100.0,2094.0,37672.0,37712.1
9/19/24,99.9,2094.6,37728.8,37642.3
9/20/24,101.0,2121.1,38285.7,38179.3
9/23/24,101.6,2136.3,38505.5,38472.3
9/24/24,101.7,2134.6,38507.6,38488.9
9/25/24,102.0,2143.5,38602.2,38460.3
9/26/24,102.7,2154.1,38916.8,38658.6
9/27/24,102.7,2147.8,38861.6,38646.9
9/30/24,101.4,2121.4,38315.2,38261.4
10/1/24,101.4,2124.0,38294.5,38302.5
10/3/24,99.5,2083.5,37482.8,37488.5
10/4/24,98.7,2071.5,37133.3,37140.5
10/7/24,97.4,2051.1,36808.4,36583.5
10/8/24,98.6,2066.0,37131.1,37105.2
10/9/24,99.0,2080.4,37084.8,37242.5
10/10/24,99.3,2083.1,37109.3,37240.3
10/11/24,99.1,2078.9,37058.5,37261.2
10/14/24,99.7,2087.6,37301.5,37444.0
10/15/24,99.6,2090.4,37196.7,37457.6
10/16/24,99.6,2085.2,37069.0,37358.9
10/17/24,98.6,2062.9,36740.3,36891.5
10/18/24,98.9,2079.0,36898.3,36994.0
10/21/24,98.4,2072.9,36789.9,36714.0
10/22/24,96.8,2048.3,36335.5,36008.1
10/23/24,96.8,2046.2,36281.1,36050.2
10/24/24,96.6,2048.7,36227.5,35966.1
10/25/24,95.7,2040.7,35902.9,35510.9
10/28/24,96.0,2046.0,36138.0,35749.3
10/29/24,96.9,2057.8,36352.6,35992.9
10/30/24,96.5,2042.5,36165.4,35921.8
10/31/24,96.4,2043.1,35971.1,35831.0
11/1/24,96.4,2043.1,36118.3,36042.9
11/4/24,95.6,2034.5,35659.1,35561.8
11/5/24,96.4,2054.7,35983.0,35816.9
11/6/24,97.6,2073.6,36393.9,36377.6
11/7/24,96.8,2059.2,35972.7,36023.7
11/8/24,96.4,2050.7,35896.7,35771.6
11/11/24,96.6,2051.5,35886.4,35685.9
11/12/24,95.4,2027.0,35503.1,35275.4
11/13/24,93.9,1999.1,35020.9,34618.1
11/14/24,94.0,2005.4,34988.5,34699.4
11/15/24,94.0,2005.4,34988.5,34699.4
11/18/24,93.8,1997.0,34871.2,34599.1
11/19/24,94.1,2003.4,34968.0,34766.5
11/20/24,94.1,2003.4,34968.0,34766.5
11/21/24,93.5,2026.7,34717.3,34476.6
11/22/24,95.4,2026.7,35546.0,35116.0
11/25/24,96.9,2050.9,36013.9,35635.2
11/26/24,96.8,2051.1,35973.1,35649.5
11/27/24,97.2,2055.0,36092.6,35853.8
11/28/24,96.2,2030.8,35556.3,35573.8
11/29/24,96.7,2051.0,35878.8,35847.4
11/30/24,96.7,2051.0,35878.8,35847.4
12/2/24,97.1,2059.3,36094.4,36082.6
12/3/24,98.2,2070.6,36363.6,36374.9
12/4/24,98.7,2072.5,36378.9,36499.3
12/5/24,99.4,2086.6,36737.2,36781.3
12/6/24,99.7,2087.1,36691.7,36835.2
12/9/24,99.5,2083.0,36604.3,36803.4
12/10/24,99.5,2084.6,36591.0,36839.6
12/11/24,99.6,2083.4,36638.1,36907.9
12/12/24,99.2,2075.0,36499.8,36747.2
12/13/24,99.8,2087.1,36826.3,36909.2
12/16/24,99.8,2086.5,36677.5,36899.0
12/17/24,98.9,2069.9,36183.5,36493.3
12/18/24,98.2,2059.6,35979.6,36238.4
12/19/24,97.4,2047.2,35612.1,35950.4
12/20/24,95.8,2017.9,35070.6,35266.6
12/23/24,96.2,2027.8,35317.4,35413.4
12/24/24,96.1,2024.4,35279.0,35401.0
12/26/24,96.2,2028.3,35312.5,35444.8
12/27/24,96.2,2033.5,35406.5,35468.3
12/30/24,95.7,2024.4,35155.9,35329.0
12/31/24,95.7,2026.2,35155.8,35357.9
1/1/25,96.1,2033.1,35301.6,35526.1
1/2/25,97.6,2060.7,35964.4,36060.1
1/3/25,97.2,2046.5,35691.0,35883.7
1/6/25,95.3,2020.5,35113.0,35120.9
1/7/25,95.7,2027.4,35249.6,35304.6
1/8/25,95.4,2015.5,35221.4,35131.0
1/9/25,94.6,2006.4,34979.9,34838.3
1/10/25,93.7,1987.7,34838.7,34447.1
1/13/25,91.9,1963.3,34324.9,33569.2
1/14/25,92.6,1970.2,34458.9,33944.7
1/15/25,92.9,1970.7,34514.1,34055.5
1/16/25,93.6,1983.6,34660.7,34313.8
1/17/25,93.4,1969.0,34531.2,34278.1
1/20/25,93.6,1981.5,34741.9,34481.7
1/21/25,91.9,1956.6,34265.6,33887.7
1/22/25,91.9,1960.2,34460.0,33829.9
1/23/25,92.3,1961.4,34534.5,34053.7
1/24/25,91.5,1946.6,34366.0,33707.3
1/27/25,90.0,1926.2,33974.6,33062.3
1/28/25,90.2,1940.1,34165.2,33084.2
1/29/25,91.5,1958.9,34474.8,33593.2
1/30/25,91.7,1965.0,34603.4,33676.1
1/31/25,92.9,1977.7,34998.0,34130.9
2/1/25,92.9,1977.7,34958.9,34132.2
2/3/25,92.4,1977.3,34778.7,33849.5
2/4/25,93.9,1998.7,35341.6,34363.7
2/5/25,93.9,1999.6,35277.7,34454.0
2/6/25,93.5,1998.9,35143.1,34279.6
2/7/25,93.3,2002.2,35091.5,34246.8
2/10/25,92.2,1987.6,34825.9,33812.2
2/11/25,90.5,1957.7,34364.4,33146.3
2/12/25,90.3,1954.9,34344.9,33091.1
2/13/25,90.4,1958.0,34324.3,33086.8
2/14/25,89.6,1941.8,34172.4,32659.9
2/17/25,89.6,1948.3,34217.5,32691.2
2/18/25,89.5,1946.6,34196.3,32627.8
2/19/25,90.0,1955.1,34177.8,32817.7
2/20/25,90.3,1956.7,34148.4,32975.9
2/21/25,89.8,1946.6,33973.6,32753.5
2/24/25,88.9,1933.5,33612.2,32402.4
2/25/25,88.8,1932.9,33603.6,32323.8
2/26/25,88.8,1932.9,33603.6,32323.8
2/27/25,88.4,1924.8,33599.8,32160.5
2/28/25,86.9,1891.7,32973.4,31473.4
3/3/25,87.0,1891.8,32965.3,31498.8
3/4/25,87.2,1889.0,32910.6,31531.9
3/5/25,88.3,1912.2,33290.2,32068.0
3/6/25,89.2,1927.0,33599.3,32369.7
3/7/25,89.1,1924.4,33611.3,32364.2
3/10/25,88.6,1916.4,33473.9,32084.2
3/11/25,88.5,1917.4,33531.7,32142.2
3/12/25,88.4,1915.5,33490.9,32081.8
3/13/25,88.1,1909.0,33381.6,31942.3
3/14/25,88.1,1909.0,33381.6,31942.3
3/17/25,88.7,1923.9,33547.9,32120.0
3/18/25,90.3,1951.2,34033.1,32704.0
3/19/25,91.0,1963.6,34142.4,33033.1
3/20/25,91.7,1981.6,34564.2,33358.7
3/21/25,92.5,2000.4,34802.3,33681.8
3/24/25,93.8,2026.1,35261.3,34100.1
3/25/25,93.5,2026.4,35276.6,33941.3
3/26/25,92.7,2010.4,35005.7,33685.6
3/27/25,93.4,2017.7,35162.3,33895.5
3/28/25,92.9,2014.5,35054.1,33787.6
3/31/25,92.9,2014.5,35054.1,33787.6
4/1/25,91.7,1994.1,34527.0,33362.0
4/2/25,92.4,2008.0,34775.4,33670.6
4/3/25,92.2,2007.0,34652.8,33635.6
4/4/25,90.4,1983.3,34137.6,32942.1
4/7/25,87.8,1924.5,33030.5,31834.3
4/8/25,89.2,1953.5,33588.3,32428.3
4/9/25,88.6,1943.9,33384.6,32231.9
4/10/25,88.6,1943.9,33384.6,32231.9
4/11/25,90.1,1976.9,34024.5,32859.1
4/14/25,90.1,1976.9,34024.5,32859.1
4/15/25,92.3,2019.0,34769.7,33692.8
4/16/25,92.9,2031.6,34931.7,33890.7
4/17/25,94.1,2060.5,35549.4,34329.6
4/21/25,95.4,2089.2,35957.6,34842.9
4/22/25,95.6,2095.0,36019.8,34968.7
4/23/25,96.2,2102.4,36260.7,35210.3
4/24/25,96.1,2095.7,36138.2,35120.1
4/25/25,94.9,2075.4,35829.2,34594.1
4/28/25,96.0,2096.2,36266.4,34999.5
4/29/25,96.1,2092.4,36277.5,35016.4
4/30/25,95.8,2097.1,36274.9,34886.1
5/1/25,95.8,2097.1,36274.9,34886.1
5/2/25,95.9,2092.1,36293.5,34848.3
5/5/25,96.6,2094.3,36464.1,35147.9
5/6/25,95.6,2083.5,36342.6,34770.1
5/7/25,96.0,2092.3,36394.5,34953.8
5/8/25,95.1,2076.5,36184.8,34590.6
5/9/25,94.3,2055.9,35789.6,34326.4
5/12/25,97.9,2121.2,37156.3,35650.0
5/13/25,97.1,2106.9,36639.9,35393.9
5/14/25,97.6,2113.5,36771.9,35632.3
5/15/25,98.9,2136.8,37361.1,36090.6
5/16/25,99.2,2137.0,37318.1,36232.6
5/19/25,99.1,2138.1,37207.3,36224.5
5/20/25,97.9,2119.5,36817.1,35780.6
5/21/25,98.6,2127.4,37010.4,36010.7
5/22/25,97.9,2118.8,36706.4,35797.0
5/23/25,98.9,2136.6,37069.6,36092.9
5/26/25,99.7,2142.4,37290.3,36294.5
5/27/25,99.2,2130.2,37029.3,36149.6
5/28/25,99.1,2125.1,36943.4,36105.4
5/29/25,99.4,2132.6,37066.3,36236.4
5/30/25,99.2,2125.7,36972.5,36160.3
5/31/25,99.2,2125.7,36972.5,36160.3
6/2/25,99.3,2124.0,36921.6,36211.9
6/3/25,98.7,2112.6,36674.7,36024.4
6/4/25,99.2,2115.5,36805.1,36185.8
6/5/25,99.7,2122.4,37000.5,36386.8
6/6/25,100.6,2142.5,37377.4,36753.8
6/9/25,101.3,2156.4,37527.1,37016.3
6/10/25,101.2,2153.9,37531.8,37033.0
6/11/25,101.3,2156.2,37587.3,37030.1
6/12/25,100.0,2137.1,37209.1,36568.4
6/13/25,99.4,2124.3,36957.4,36348.2
6/16/25,100.1,2142.6,37298.1,36648.2
6/17/25,99.8,2136.2,37158.9,36468.7
6/18/25,99.7,2134.7,37097.1,36379.4
6/19/25,99.3,2130.9,37069.0,36123.4
6/20/25,100.4,2152.7,37546.9,36565.8
6/23/25,99.9,2145.9,37343.9,36507.7
6/24/25,100.5,2155.7,37452.2,36687.6
6/25/25,101.2,2168.6,37751.9,36979.2
6/26/25,102.1,2184.2,38206.9,37329.5
6/27/25,102.6,2193.5,38398.2,37526.7
6/30/25,102.4,2184.5,38217.3,37522.4
7/1/25,102.3,2184.4,38254.4,37519.7
7/2/25,101.8,2178.2,38122.0,37411.4
7/3/25,101.5,2172.3,38050.0,37371.0
7/4/25,101.8,2177.9,38142.9,37443.2
7/7/25,101.8,2177.8,38145.3,37426.5
7/8/25,102.0,2178.4,38239.4,37462.0
7/9/25,102.0,2180.0,38169.9,37438.2
7/10/25,101.8,2174.3,37990.4,37302.4
7/11/25,101.3,2167.9,37684.1,37005.0
7/14/25,101.1,2171.5,37582.8,37047.2
7/15/25,101.4,2178.1,37752.9,37270.1
7/16/25,101.6,2179.1,37780.9,37309.4
7/17/25,101.4,2175.4,37630.2,37225.7
7/18/25,100.9,2158.2,37435.7,37010.3
7/21/25,101.4,2170.9,37619.1,37174.7
7/22/25,101.3,2168.0,37574.4,37083.1
7/23/25,101.8,2179.8,37812.8,37254.9
7/24/25,101.3,2170.9,37579.0,37054.6
